Client_ID	Покупатель	Contractor_name
CL_7231	"ООО ""Блестящое обеспечение"" ИНН 9492752462"	"ООО ""Блестящое обеспечение"" ИНН 9492752462 ЮРЛИЦО №1"
CL_7241	"ООО ""Магазин"" ИНН 26491878734"	"ООО ""Магазин"" ИНН 26491878734 ЮРЛИЦО №1"
CL_7251	"ПАО ""Природа"" ИНН 41478551079"	"ПАО ""Природа"" ИНН 41478551079 ЮРЛИЦО №1"
CL_7251	"ПАО ""Природа"" ИНН 41478551079"	"ПАО ""Природа"" ИНН 41478551079 ЮРЛИЦО №4"
CL_7261	"ООО ""Стойкое зрение"" ИНН 83530797834"	"ООО ""Стойкое зрение"" ИНН 83530797834 ЮРЛИЦО №1"
CL_7271	"ООО ""Рост"" ИНН 17772802134"	"ООО ""Рост"" ИНН 17772802134 ЮРЛИЦО №1"
CL_7281	"ООО ""Рекордный счет"" ИНН 34242685793"	"ООО ""Рекордный счет"" ИНН 34242685793 ЮРЛИЦО №1"
CL_7291	"АО ""Совершенное хозяйство"" ИНН 258176193"	"АО ""Совершенное хозяйство"" ИНН 258176193 ЮРЛИЦО №1"
CL_7301	"ООО ""Требование"" ИНН 75501660169"	"ООО ""Требование"" ИНН 75501660169 ЮРЛИЦО №1"
CL_731	"АО ""Сильный поворот"" ИНН 63002314486"	"АО ""Сильный поворот"" ИНН 63002314486 ЮРЛИЦО №1"
CL_731	"АО ""Сильный поворот"" ИНН 63002314486"	"АО ""Сильный поворот"" ИНН 63002314486 ЮРЛИЦО №2"
CL_7311	"ООО ""Неземное возвращение"" ИНН 24283810119"	"ООО ""Неземное возвращение"" ИНН 24283810119 ЮРЛИЦО №1"
CL_7321	"ООО ""Стул"" ИНН 35558395630"	"ООО ""Стул"" ИНН 35558395630 ЮРЛИЦО №1"
CL_7321	"ООО ""Стул"" ИНН 35558395630"	"ООО ""Стул"" ИНН 35558395630 ЮРЛИЦО №4"
CL_7331	"ООО ""Царское зрение"" ИНН 84752796779"	"ООО ""Царское зрение"" ИНН 84752796779 ЮРЛИЦО №1"
CL_7341	"ООО ""Зеленая слава"" ИНН 71817250342"	"ООО ""Зеленая слава"" ИНН 71817250342 ЮРЛИЦО №1"
CL_7351	"ООО ""Голос"" ИНН 7485042236"	"ООО ""Голос"" ИНН 7485042236 ЮРЛИЦО №1"
CL_7361	"ООО ""Дыхание"" ИНН 31031862001"	"ООО ""Дыхание"" ИНН 31031862001 ЮРЛИЦО №1"
CL_7371	"ООО ""Птица"" ИНН 22601609599"	"ООО ""Птица"" ИНН 22601609599 ЮРЛИЦО №1"
CL_7381	"ПАО ""Круглое исследование"" ИНН 74862537937"	"ПАО ""Круглое исследование"" ИНН 74862537937 ЮРЛИЦО №1"
CL_7391	"ООО ""Несравненный отдел"" ИНН 53684710689"	"ООО ""Несравненный отдел"" ИНН 53684710689 ЮРЛИЦО №1"
CL_7401	"ООО ""Яркий лист"" ИНН 65535797406"	"ООО ""Яркий лист"" ИНН 65535797406 ЮРЛИЦО №1"
CL_7401	"ООО ""Яркий лист"" ИНН 65535797406"	"ООО ""Яркий лист"" ИНН 65535797406 ЮРЛИЦО №2"
CL_741	"ООО ""Движение"" ИНН 69683825410"	"ООО ""Движение"" ИНН 69683825410 ЮРЛИЦО №1"
CL_7411	"ООО ""Небывалое начало"" ИНН 83888743233"	"ООО ""Небывалое начало"" ИНН 83888743233 ЮРЛИЦО №1"
CL_7421	"ООО ""Триумфальный список"" ИНН 1326576571"	"ООО ""Триумфальный список"" ИНН 1326576571 ЮРЛИЦО №1"
CL_7431	"АО ""Техника"" ИНН 6916084433"	"АО ""Техника"" ИНН 6916084433 ЮРЛИЦО №1"
CL_7441	"ООО ""Колоссальный голос"" ИНН 22327599061"	"ООО ""Колоссальный голос"" ИНН 22327599061 ЮРЛИЦО №1"
CL_7451	"ООО ""Музыка"" ИНН 44628099228"	"ООО ""Музыка"" ИНН 44628099228 ЮРЛИЦО №1"
CL_7461	"ООО ""Необычайное мгновение"" ИНН 29173822685"	"ООО ""Необычайное мгновение"" ИНН 29173822685 ЮРЛИЦО №1"
CL_7461	"ООО ""Необычайное мгновение"" ИНН 29173822685"	"ООО ""Необычайное мгновение"" ИНН 29173822685 ЮРЛИЦО №2"
CL_7471	"ООО ""Удар"" ИНН 36095526505"	"ООО ""Удар"" ИНН 36095526505 ЮРЛИЦО №1"
CL_7481	"ООО ""Триумфальный метод"" ИНН 88842568444"	"ООО ""Триумфальный метод"" ИНН 88842568444 ЮРЛИЦО №1"
CL_7491	"ООО ""Встреча"" ИНН 8049465810"	"ООО ""Встреча"" ИНН 8049465810 ЮРЛИЦО №1"
CL_7501	"ООО ""Управление"" ИНН 35502825054"	"ООО ""Управление"" ИНН 35502825054 ЮРЛИЦО №1"
CL_751	"ООО ""Окно"" ИНН 95751837590"	"ООО ""Окно"" ИНН 95751837590 ЮРЛИЦО №1"
CL_7511	"АО ""Праздник"" ИНН 77009690698"	"АО ""Праздник"" ИНН 77009690698 ЮРЛИЦО №1"
CL_7521	"ООО ""Парк"" ИНН 60484586357"	"ООО ""Парк"" ИНН 60484586357 ЮРЛИЦО №1"
CL_7531	"ООО ""Цена"" ИНН 50421749684"	"ООО ""Цена"" ИНН 50421749684 ЮРЛИЦО №1"
CL_7541	"ООО ""Необычайное управление"" ИНН 29620720166"	"ООО ""Необычайное управление"" ИНН 29620720166 ЮРЛИЦО №1"
CL_7551	"ПАО ""Подлинное обстоятельство"" ИНН 89344873165"	"ПАО ""Подлинное обстоятельство"" ИНН 89344873165 ЮРЛИЦО №1"
CL_7551	"ПАО ""Подлинное обстоятельство"" ИНН 89344873165"	"ПАО ""Подлинное обстоятельство"" ИНН 89344873165 ЮРЛИЦО №2"
CL_7551	"ПАО ""Подлинное обстоятельство"" ИНН 89344873165"	"ПАО ""Подлинное обстоятельство"" ИНН 89344873165 ЮРЛИЦО №4"
CL_7561	"ООО ""Широкий труд"" ИНН 86253306721"	"ООО ""Широкий труд"" ИНН 86253306721 ЮРЛИЦО №1"
CL_7571	"ООО ""Крутое лицо"" ИНН 84147589733"	"ООО ""Крутое лицо"" ИНН 84147589733 ЮРЛИЦО №1"
CL_7571	"ООО ""Крутое лицо"" ИНН 84147589733"	"ООО ""Крутое лицо"" ИНН 84147589733 ЮРЛИЦО №2"
CL_7581	"ООО ""Поток"" ИНН 59873114072"	"ООО ""Поток"" ИНН 59873114072 ЮРЛИЦО №1"
CL_7581	"ООО ""Поток"" ИНН 59873114072"	"ООО ""Поток"" ИНН 59873114072 ЮРЛИЦО №3"
CL_7591	"ООО ""Экономика"" ИНН 84488514162"	"ООО ""Экономика"" ИНН 84488514162 ЮРЛИЦО №1"
CL_7601	"ООО ""Серьезное свойство"" ИНН 83017058824"	"ООО ""Серьезное свойство"" ИНН 83017058824 ЮРЛИЦО №1"
CL_761	"ООО ""Директор"" ИНН 8614198819"	"ООО ""Директор"" ИНН 8614198819 ЮРЛИЦО №1"
CL_761	"ООО ""Директор"" ИНН 8614198819"	"ООО ""Директор"" ИНН 8614198819 ЮРЛИЦО №4"
CL_7611	"ПАО ""Впечатляющая книга"" ИНН 19620426427"	"ПАО ""Впечатляющая книга"" ИНН 19620426427 ЮРЛИЦО №1"
CL_7621	"ООО ""Записной труд"" ИНН 50655722005"	"ООО ""Записной труд"" ИНН 50655722005 ЮРЛИЦО №1"
CL_7631	"ООО ""Невообразимое море"" ИНН 37892009386"	"ООО ""Невообразимое море"" ИНН 37892009386 ЮРЛИЦО №1"
CL_7641	"ООО ""Массовая помощь"" ИНН 18904084465"	"ООО ""Массовая помощь"" ИНН 18904084465 ЮРЛИЦО №1"
CL_7651	"АО ""Безупречная песня"" ИНН 9679582765"	"АО ""Безупречная песня"" ИНН 9679582765 ЮРЛИЦО №1"
CL_7661	"ООО ""Переход"" ИНН 35782025625"	"ООО ""Переход"" ИНН 35782025625 ЮРЛИЦО №1"
CL_7671	"ООО ""Особенность"" ИНН 8890081433"	"ООО ""Особенность"" ИНН 8890081433 ЮРЛИЦО №1"
CL_7681	"ПАО ""Регион"" ИНН 9796912827"	"ПАО ""Регион"" ИНН 9796912827 ЮРЛИЦО №1"
CL_7691	"ООО ""Максимальная мысль"" ИНН 43621590473"	"ООО ""Максимальная мысль"" ИНН 43621590473 ЮРЛИЦО №1"
CL_7691	"ООО ""Максимальная мысль"" ИНН 43621590473"	"ООО ""Максимальная мысль"" ИНН 43621590473 ЮРЛИЦО №2"
CL_7691	"ООО ""Максимальная мысль"" ИНН 43621590473"	"ООО ""Максимальная мысль"" ИНН 43621590473 ЮРЛИЦО №5"
CL_7701	"АО ""Человек"" ИНН 85358378519"	"АО ""Человек"" ИНН 85358378519 ЮРЛИЦО №1"
CL_7701	"АО ""Человек"" ИНН 85358378519"	"АО ""Человек"" ИНН 85358378519 ЮРЛИЦО №2"
CL_771	"ООО ""Источник"" ИНН 74317199125"	"ООО ""Источник"" ИНН 74317199125 ЮРЛИЦО №1"
CL_7711	"ООО ""Основательный город"" ИНН 6581976656"	"ООО ""Основательный город"" ИНН 6581976656 ЮРЛИЦО №1"
CL_7721	"ООО ""Богатырское строительство"" ИНН 33625299330"	"ООО ""Богатырское строительство"" ИНН 33625299330 ЮРЛИЦО №1"
CL_7731	"ООО ""Надежный пакет"" ИНН 2412246165"	"ООО ""Надежный пакет"" ИНН 2412246165 ЮРЛИЦО №1"
CL_7741	"ООО ""Образцовый роман"" ИНН 68195900356"	"ООО ""Образцовый роман"" ИНН 68195900356 ЮРЛИЦО №1"
CL_7741	"ООО ""Образцовый роман"" ИНН 68195900356"	"ООО ""Образцовый роман"" ИНН 68195900356 ЮРЛИЦО №5"
CL_7751	"ПАО ""Представление"" ИНН 45139129064"	"ПАО ""Представление"" ИНН 45139129064 ЮРЛИЦО №1"
CL_7751	"ПАО ""Представление"" ИНН 45139129064"	"ПАО ""Представление"" ИНН 45139129064 ЮРЛИЦО №3"
CL_7761	"ООО ""Неповторимый выбор"" ИНН 94658698287"	"ООО ""Неповторимый выбор"" ИНН 94658698287 ЮРЛИЦО №1"
CL_7771	"ООО ""Структура"" ИНН 23603037661"	"ООО ""Структура"" ИНН 23603037661 ЮРЛИЦО №1"
CL_7771	"ООО ""Структура"" ИНН 23603037661"	"ООО ""Структура"" ИНН 23603037661 ЮРЛИЦО №2"
CL_7781	"ООО ""Партия"" ИНН 1281926383"	"ООО ""Партия"" ИНН 1281926383 ЮРЛИЦО №1"
CL_7791	"ООО ""Переход"" ИНН 38158400691"	"ООО ""Переход"" ИНН 38158400691 ЮРЛИЦО №1"
CL_7791	"ООО ""Переход"" ИНН 38158400691"	"ООО ""Переход"" ИНН 38158400691 ЮРЛИЦО №3"
CL_7801	"ООО ""Период"" ИНН 97959415615"	"ООО ""Период"" ИНН 97959415615 ЮРЛИЦО №1"
CL_7801	"ООО ""Период"" ИНН 97959415615"	"ООО ""Период"" ИНН 97959415615 ЮРЛИЦО №3"
CL_781	"ООО ""Стойкий город"" ИНН 31172036083"	"ООО ""Стойкий город"" ИНН 31172036083 ЮРЛИЦО №1"
CL_7811	"ООО ""Активный завод"" ИНН 30815356205"	"ООО ""Активный завод"" ИНН 30815356205 ЮРЛИЦО №1"
CL_7811	"ООО ""Активный завод"" ИНН 30815356205"	"ООО ""Активный завод"" ИНН 30815356205 ЮРЛИЦО №2"
CL_7821	"ООО ""Исполинский план"" ИНН 53839370426"	"ООО ""Исполинский план"" ИНН 53839370426 ЮРЛИЦО №1"
CL_7831	"АО ""Лестница"" ИНН 13456092026"	"АО ""Лестница"" ИНН 13456092026 ЮРЛИЦО №1"
CL_7841	"ООО ""Вещь"" ИНН 34215755045"	"ООО ""Вещь"" ИНН 34215755045 ЮРЛИЦО №1"
CL_7851	"ПАО ""Период"" ИНН 38936148221"	"ПАО ""Период"" ИНН 38936148221 ЮРЛИЦО №1"
CL_7861	"ООО ""Филигранная цена"" ИНН 43696661749"	"ООО ""Филигранная цена"" ИНН 43696661749 ЮРЛИЦО №1"
CL_7861	"ООО ""Филигранная цена"" ИНН 43696661749"	"ООО ""Филигранная цена"" ИНН 43696661749 ЮРЛИЦО №2"
CL_7871	"ООО ""Богатое движение"" ИНН 16875943222"	"ООО ""Богатое движение"" ИНН 16875943222 ЮРЛИЦО №1"
CL_7881	"ПАО ""Норма"" ИНН 78406442996"	"ПАО ""Норма"" ИНН 78406442996 ЮРЛИЦО №1"
CL_7881	"ПАО ""Норма"" ИНН 78406442996"	"ПАО ""Норма"" ИНН 78406442996 ЮРЛИЦО №3"
CL_7891	"ПАО ""Неоценимое лицо"" ИНН 7308908663"	"ПАО ""Неоценимое лицо"" ИНН 7308908663 ЮРЛИЦО №1"
CL_7891	"ПАО ""Неоценимое лицо"" ИНН 7308908663"	"ПАО ""Неоценимое лицо"" ИНН 7308908663 ЮРЛИЦО №5"
CL_7901	"ООО ""Передача"" ИНН 42345385828"	"ООО ""Передача"" ИНН 42345385828 ЮРЛИЦО №1"
CL_7901	"ООО ""Передача"" ИНН 42345385828"	"ООО ""Передача"" ИНН 42345385828 ЮРЛИЦО №2"
CL_791	"ООО ""Внимание"" ИНН 47510164995"	"ООО ""Внимание"" ИНН 47510164995 ЮРЛИЦО №1"
CL_7911	"ООО ""Отрасль"" ИНН 79271069556"	"ООО ""Отрасль"" ИНН 79271069556 ЮРЛИЦО №1"
CL_7911	"ООО ""Отрасль"" ИНН 79271069556"	"ООО ""Отрасль"" ИНН 79271069556 ЮРЛИЦО №3"
CL_7921	"АО ""Вещь"" ИНН 42240004103"	"АО ""Вещь"" ИНН 42240004103 ЮРЛИЦО №1"
CL_7931	"ООО ""Праздник"" ИНН 21828415288"	"ООО ""Праздник"" ИНН 21828415288 ЮРЛИЦО №1"
CL_7931	"ООО ""Праздник"" ИНН 21828415288"	"ООО ""Праздник"" ИНН 21828415288 ЮРЛИЦО №2"
CL_7931	"ООО ""Праздник"" ИНН 21828415288"	"ООО ""Праздник"" ИНН 21828415288 ЮРЛИЦО №3"
CL_7941	"ООО ""Голос"" ИНН 44536240872"	"ООО ""Голос"" ИНН 44536240872 ЮРЛИЦО №1"
CL_7951	"ПАО ""Уважительная одежда"" ИНН 51942415979"	"ПАО ""Уважительная одежда"" ИНН 51942415979 ЮРЛИЦО №1"
CL_7951	"ПАО ""Уважительная одежда"" ИНН 51942415979"	"ПАО ""Уважительная одежда"" ИНН 51942415979 ЮРЛИЦО №2"
CL_7951	"ПАО ""Уважительная одежда"" ИНН 51942415979"	"ПАО ""Уважительная одежда"" ИНН 51942415979 ЮРЛИЦО №5"
CL_7961	"ООО ""Поразительная позиция"" ИНН 48362248836"	"ООО ""Поразительная позиция"" ИНН 48362248836 ЮРЛИЦО №1"
CL_7971	"ООО ""Хорошая передача"" ИНН 30285746551"	"ООО ""Хорошая передача"" ИНН 30285746551 ЮРЛИЦО №1"
CL_7971	"ООО ""Хорошая передача"" ИНН 30285746551"	"ООО ""Хорошая передача"" ИНН 30285746551 ЮРЛИЦО №3"
CL_7971	"ООО ""Хорошая передача"" ИНН 30285746551"	"ООО ""Хорошая передача"" ИНН 30285746551 ЮРЛИЦО №4"
CL_7981	"ООО ""История"" ИНН 15554475721"	"ООО ""История"" ИНН 15554475721 ЮРЛИЦО №1"
CL_7991	"ООО ""Неделя"" ИНН 17543694807"	"ООО ""Неделя"" ИНН 17543694807 ЮРЛИЦО №1"
CL_8001	"ПАО ""Безмятежный пример"" ИНН 78437821352"	"ПАО ""Безмятежный пример"" ИНН 78437821352 ЮРЛИЦО №1"
CL_8001	"ПАО ""Безмятежный пример"" ИНН 78437821352"	"ПАО ""Безмятежный пример"" ИНН 78437821352 ЮРЛИЦО №3"
CL_801	"ООО ""Жизненный фактор"" ИНН 59525277537"	"ООО ""Жизненный фактор"" ИНН 59525277537 ЮРЛИЦО №1"
CL_801	"ООО ""Жизненный фактор"" ИНН 59525277537"	"ООО ""Жизненный фактор"" ИНН 59525277537 ЮРЛИЦО №5"
CL_8011	"ООО ""Картина"" ИНН 70886850135"	"ООО ""Картина"" ИНН 70886850135 ЮРЛИЦО №1"
